ID,Title,Date,URL,Image URL,Language,Short Text,Full Text,Comments Count
5027067,Взятка в Минкульте: задержаны два человека,"11 июня 2020,12:36",https://www.zakon.kz/5027067-zaderzhany-dva-figuranta-v-ramkah.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112361267496_antikor.png,ru,"В настоящее время по данному факту проводится расследование, другая информация в интересах следствия не подлежит разглашению.","
Двое лиц по делу бывшего и действующего заместителей главы Комитета по делам спорта и физической культуры задержаны сотрудниками Антикорупционного ведомства, сообщил на брифинге следователь по особо важным делам 1-го Департамента Агентства РК по противодействию коррупции Данияр Бигайдаров, передает корреспондент zakon.kz. Двое лиц по делу бывшего и действующего заместителей Председателя Комитета по делам спорта и физической культуры задержаны по подозрению в подстрекательстве к даче взятки, — сообщил Бигайдаров. Он напомнил, что департаментом Агентства Республики Казахстан по противодействию коррупции Восточно-Казахстанской области в ходе расследования уголовного дела в отношении бывшего и действующего заместителей председателя Комитета по делам спорта и физической культуры Министерства культуры и спорта РК, начато досудебное расследование по факту взяточничества. В ходе следствия в порядке ст.128 УПК РК, задержано должностное лицо Комитета казначейства Министерства финансов РК, ранее занималось строительством данного объекта и его знакомый, которые подстрекали к даче взятки в сумме 40 млн тенге руководителя одного из предприятий за прекращение указанного уголовного дела. В настоящее время по данному факту проводится расследование, другая информация в интересах следствия не подлежит разглашению. Окончательное решение в отношении подозреваемых с определением степени их виновности будет вынесено судом, — отметил следователь.  Айша Тулеубекова, Нур-Султан
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",4
5027066,В Германии рекомендовали отказаться от полетов до конца лета,"11 июня 2020,12:36",https://www.zakon.kz/5027066-v-germanii-rekomendovali-otkazatsya-ot.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112362456878_aircraft-513641_960_720.jpg,ru,"Возможны исключения для стран, где ограничительные меры привели к существенному сдерживанию коронавируса.","
Правительство Германии на фоне пандемии коронавируса SARS-CoV-2 рекомендовало отказаться поездок и полетов в страны за пределами Европейского Союза до конца лета. Согласно решению, принятому кабинетом в Берлине 10 июня срок действия соответствующего предостережения продлен до 31 августа, передает zakon.kz со ссылкой на Deutsche Welle. В принятом правительством решении отмечается, что возможны исключения для стран, где ограничительные меры привели к существенному сдерживанию коронавируса. При этом будут учитываться статистика по инфицированным, эффективность системы здравоохранения, правила гигиены, возможности репатриации и меры безопасности для туристов. Глава МИД ФРГ Хайко Мас впервые выпустил предостережение от поездок за границу 17 мая. Оно распространялось на поездки во все почти 200 стран мира, что стало беспрецедентным шагом. До этого времени МИД ФРГ выпускал соответствующие предостережения лишь в отдельных случаях в случае угрозы для жизни и здоровья граждан. На минувшей неделе правительство ФРГ отменило предостережение в отношении 31 европейской страны, в том числе 26 стран ЕС, Великобритании, а также Исландии, Норвегии, Швейцарии и Лихтенштейна. Для 29 из этих государств предостережение отменяется с 15 июня, а для Испании и Норвегии – позднее, поскольку в этих странах все еще действуют ограничения на въезд.
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",0
5027065,Нұр-Сұлтанға биыл газ келеді,"11 июня 2020,12:36",https://kaz.zakon.kz/5027065-n-r-s-ltan-a-biyl-gaz-keled.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112353381028_porp.jpg,kk,"""Интернациональный"", ""Лесазавод"", ""Өндіріс"" тұрғын алабтары және қала маңындағы бірқатар ауылдарға құбыр тарту көзделген.","
Елордаға көгілдір отын ақыры биыл берілетін болды. Қызылордадан мыңдаған шақырым құбырмен тартылған газ ең алдымен қала маңындағы елдімекендерге берілмек. Қосу кезеңі тамыз-қыркүйек айларына жоспарланған, деп хабарлайды zakon.kz Еуразия бірінші арнасына сілтеме жасап. Бірақ бұл отынды пайдалану тұтынушылардың қалтасына едәуір салмақ салайын деп тұр. Себебі, тарифі қымбат. Оның үстіне көшеге келген құбырды тұрғындар өз ақшасына кіргізуге міндетті. Абай Дүйсекеев, қала тұрғыны: ""Жоқ айтты, өздерің кіргізіп аласыңдар деп. Өздерің кіргізесіңдер, - дейді. Білмеймін, енді. Мына жерден трубаны шығарып қояды. Білмеймін, енді хоть қанша кетсе де, әйтеуір газ бар ғой. Пеш жақпаймыз. Түтін шықпайды. Жеңілдік қой. Сол көмірдің ақшасы кетсе жақсы"".   Сұйық отынның қысымын бақылау үшін де Көктал тұрғын алабында дәл мынадай сырты қоршалған қондырғылар орнатылып жатыр. Ал, бас қалада алғашқылардың бірі болып жұмыс басталған ауданда 200 шақырым құбыр төселген. Әкімдік, әрбір үйге құбырлардан бөлек, жеке-жеке есептегіш құралдарын да тегін орнатып беруге дайын. Ал, көгілдір отынды үй ішіне кіргізу, жоба бойынша қарастырылмапты. Ол үшін, жекеменшік компаниялардық қызметіне жүгіну керек екен.   Мақсат Есмағұлов, қалалық әкімдіктің отын-энергетикалық ресурстар бөлімінің басшысы: ""Біздің жобамызда, бұл арнайы құрылғылар есептегіш құралдар. Біздің жобада қарастырылған. ""Бізде, заңға сәйкес, газбен жобалау газ тарту бойынша заңға сәйкес, тек қана әрбір үйдің алдына дейін әкеліп қоямыз. Одан кейін, қоршаудан кейінгі ішкі газ тарту жүйелерін. Сонымен қатар, ішкі газ тарату жүйелерін, сонымен қатар ішіне қажетті жабдықтарды тарту ол барлығы тұтынушы есебінен жасалу қажет"".  Әкімдік өкілдерінің сөзіне сенсек келесі кезекте, ""Интернациональный"", ""Лесазавод"", ""Өндіріс"" тұрғын алабтары және қала маңындағы бірқатар ауылдарға құбыр тарту көзделген. Ол аудандарда жұмыстар жыл соңына дейін қолға алынбақ.   
Telegram арнасындағы маңызды жаңалықтар «zakon.kz». Жазылу!
",0
5027073,О возмещении затрат экспортерам,"11 июня 2020,12:35",https://www.zakon.kz/5027073-o-vozmeshchenii-zatrat-eksporteram.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,," О возмещении затрат экспортерам  Инструмент возмещения затрат экспортерам в несырьевом секторе впервые был применен в конце второго квартала 2019 года при Министерстве индустрии и инфраструктурного развития. Однако данные правила имели ограничения в охвате субъектов предпринимательства, а также сложности по оформлению документов, сообщает пресс-служба Министерства торговли и интеграции РК.  В течение 2019-2020 года Министерством торговли и интеграции были только единожды внесены изменения в правила субсидирования экспортеров - принят 2-й пакет Правил возмещения затрат - 16 октября 2019 года. Данный пакет предусматривает следующие изменения: - в части возмещения авиа-, морских транспортных затрат - ранее данный вид затрат в Правилах отсутствовал; - в части оптимизации перечня требований по документам с привязкой к каждому виду возмещаемых затрат; - в части повышения размера суммы к возмещению по затратам, связанных с доставкой товаров до 50% для всех субъектов, возмещения части затрат, связанных с доставкой до конечного пункта назначения, расширения перечня отечественных обработанных товаров (оборонный промышленный комплекс), оптимизации документов, подтверждающих происхождение товаров (сертификаты формы СТ-КЗ, СТ-1 и другие с актами экспертизы).  Справочно: 1-й Пакет возмещения части затрат экспортеров - «Правила возмещения части затрат субъектов индустриально-инновационной деятельности по продвижению отечественных обработанных товаров, перечня отечественных обработанных товаров, по которым частично возмещаются затраты по их продвижению» был принят Приказом Министра по инвестициям и развитию Республики Казахстан от 30 ноября 2015 года № 1128. Зарегистрирован в Министерстве юстиции Республики Казахстан 31 декабря 2015 года № 12730 2-м пакетом Правил возмещения части затрат экспортерам Министерство торговли с учетом требований заинтересованных государственных органов, а также НПП «Атамекен» максимально облегчили порядок возмещения, а также требований документов предъявляемые к возмещению.  Упрощение Правил позволило расширить охват субъектов при первоначальном планировании (при МИИР РК) 50 субъектов, Миниторговли по итогам 2019 года охватил 139 субъектов, которые снизили свои транспортные расходы на сумму порядка 4 млрд. тенге. Таким образом, мерами государственной поддержки охвачено треть действующих экспортеров, что было максимальной потребностью для первого года. В результате, существенна расширена география экспорта и номенклатура экспортных товаров. Впервые казахстанские аккумуляторы экспортированы в Италию, продукция военного назначения в Бангладеш. Это стало возможным благодаря снижению себестоимости поставляемой продукции на 5-10%.  Касательно неосвоения по итогам 2019 года 2 млрд тенге, предусмотренных на выплату компенсаций части затрат субъектов индустриально-инновационной деятельности по продвижению отечественных обработанных товаров. В 2019 году поступило 577 заявок от 339 компаний, на общую предполагаемую сумму к возмещению 9,7 млрд. тенге. При этом, 73% заявок (421 ед.) поступили в ноябре-декабре после внесения изменения в Правила. При этом, неосвоение обусловлено: 1) экспортеры не являются производителями товаров (являются официальными/неофициальными поставщиками/ дистрибьюторами продукции той или иной компании производителя; 2) добровольный отказ экспортеров от обращения за данными мерами государственной поддержки; 3) ограничение экспорта отдельных социально-значимых продовольственных товаров. Отдельная часть заявок экспортеров была не поддержана (порядка 2,1 млрд. тенге) по экспортерам товаров низких переделов, либо имеющие сырьевой характер (например - зерно, картофель, лук).  По компенсации затрат экспортеров в 2020 году. По состоянию на 9 июня 2020 года общее количество поступивших заявок 493 от 244 субъектов на общую сумму предполагаемую к возмещению 5 556,4 млн. тг.: - 404 заявок по затратам, связанных с доставкой товаров на общую сумму 5 305,65 млн. тенге; - 62 заявок по продвижению товаров на общую сумму 250,77 млн.тенге.  По итогам 5 заседаний МВК одобрена 81 заявок от 45 компаний на общую сумму 859 372 796,02 тенге. В том числе: - 74 заявок по затратам, связанных с доставкой товаров на общую сумму 808 656 505,04 тенге; - 9 заявок по продвижению товаров на общую сумму 50 716 290,98 тенге. ",0
5027064,"О разнице в размерах пенсий, полученных в мае и июне 2020 года","11 июня 2020,12:31",https://www.zakon.kz/5027064-o-raznitse-v-razmerah-pensiy.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,," О разнице в размерах пенсий, полученных в мае и июне 2020 года  Пенсии казахстанцев, полученные в мае, были больше, чем в июне. Причиной этому стала доплата недополученных в апреле средств после дополнительной 5% индексации выплат, сообщает пресс-служба Министерства труда и социальной защиты населения РК.  По поручению Главы государства от 30 марта 2020 года была произведена дополнительная индексация пенсионных выплат и пособий на 10% в годовом выражении. Таким образом, к повышению, осуществленному с 1 января 2020 года, когда базовая пенсия и государственные пособия были повышены на 5%, а пенсия по возрасту - на 7%, с 1 апреля все выплаты дополнительно были увеличены еще на 5%.  Повышение в апреле производились в автоматизированном режиме (без истребования дополнительных документов), и уже в мае граждане получили выплаты с учетом повышения. При этом недополученная гражданами в апреле разница между новым и старым размером была выплачена в мае, одновременно с очередной выплатой пенсий.  К примеру, если с января 2020 года размер пенсионных выплат (пенсия по возрасту + базовая пенсия) составлял 90 400 тенге, то с 1 апреля т.г. новый размер пенсионных выплат составляет 94 920 тенге (90 400 тенге + 5% повышение). При этом выплата в мае составила 99 440 тенге (94 920 тенге + доплата за апрель в размере 4 520 тенге). В июне пенсионные выплаты составили положенные 94 920 тенге.  Напомним, с 1 апреля 2020 года минимальная пенсионная выплата установлена в размере 58 082 тенге, в том числе минимальный размер базовой пенсионной выплаты - 17 641 тенге.   ",0
5027062,Мамин ҚР Шетелдік инвесторлар кеңесінің аралық отырысын өткізді,"11 июня 2020,12:30",https://kaz.zakon.kz/5027062-mamin-r-sheteld-k-investorlar-ke-es-n.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112294563625_sha-4196-1080.jpg,kk,"Осы жылдың 5 айында тау-кен өндіру өнеркәсібінде көлем 5,2%-ға, өңдеу өнеркәсібінде 4,9%-ға өсті.","
ҚР Премьер-Министрі Асқар Маминнің төрағалығымен Қазақстан Республикасы Президентінің жанындағы Шетелдік инвесторлар кеңесінің (ШИК) аралық отырысы өтті, деп хабарлайды zakon.kz primeminister.kz-ке сілтеме жасап. Инвестициялық саясатты іске асыру, энергетика, экология және мұнай-газ саласы, еңбек заңнамасы, адам капиталын дамыту және шетелдік жұмыс күшін тарту мәселелері жөніндегі ШИК бірлескен жұмыс топтарының қызметі туралы ""EY"" компаниясының Қазақстан және Орталық Азия бойынша басқарушы серіктесі Е. Досымбеков, ""Аджип Каспиан Си Би Ви"" басқарушы директоры Н. Аггоджери және Қазақстандағы ""Шелл"" концернінің төрағасы О. Лазар баяндады. Отырыста ШИК-тың 32-ші жалпы отырысының хаттамалық тапсырмаларының іске асырылу барысы және биыл өтетін ""Шикізаттық емес экспортты дамыту"" тақырыбындағы кеңес отырысына дайындық мәселесі қаралды. ҚР сыртқы істер министрі Мұхтар Тілеуберді, ҚР сауда және интеграция министрі Бақыт Сұлтанов, шетел тарапынан бірлескен отырыстарды дайындау жөніндегі Кеңестің жұмыс тобының тең төрағасы, ""Ситибанк Қазақстан"" басқармасының төрағасы А. Курилин баяндама жасады. Премьер-Министр Үкімет қабылдап жатқан шаралар мен ұлттық экономикада жинақталған тұрақтылық экономиканың нақты секторы өсімінің сенімді серпінін қамтамасыз етуге, негізгі капиталға салынған инвестициялар мен қызмет көрсету секторындағы іскерлік белсенділікті қалпына келтіруге жол ашқанын атап өтті. Осы жылдың 5 айында тау-кен өндіру өнеркәсібінде көлем 5,2%-ға, өңдеу өнеркәсібінде 4,9%-ға өсті. Сәуір айымен салыстырғанда мамырда сауда 28,3%-ға, көлік секторы – 20,7%-ға, негізгі капиталға салынған инвестициялар көлемі – 32%-ға өсті. Үкімет басшысы әзірленіп жатқан 2025 жылға дейінгі ҚР Стратегиялық даму жоспары бәсекеге қабілетті шикізаттық емес секторды дамытуға, сапалы инвестициялар мен қосылған құнның өңірлік және жаһандық тізбегіне қосылуға баса назар аудара отырып, экономиканың жаңа құрылымын қалыптастыруға бағытталғанын атап өтті. ""Инвестициялар жаңа жоспардың маңызды элементтерінің бірі ретінде қарастырылады. Біз экономиканың инвестициялық бәсекеге қабілеттілігін, инвестициялық заңнаманың тұрақтылығын арттыру, Қазақстандық бизнес пен ҚР-дағы шетелдік инвесторлардың іскерлік белсенділігін арттыру үшін қолайлы жағдай жасау бойынша шараларды одан әрі қабылдаймыз"", — деді А. Мамин. Кеңестің шетелдік мүшелерінің тұрақты өкілдерімен қатар, іс-шараға Үкімет мүшелері, Ұлттық банк, Бас прокуратура, ""Атамекен"" ҰКП және ""Бәйтерек"" ҰБХ"" АҚ, ""Qazindustry"" қазақстандық индустрия және экспорт орталығы"" АҚ, ""Kazakh Export"" ЭСК"" АҚ және т. б. басшылары қатысты.  
Telegram арнасындағы маңызды жаңалықтар «zakon.kz». Жазылу!
",0
5027061,Руководителя Департамента культуры и искусства подозревают в хищениях,"11 июня 2020,12:28",https://www.zakon.kz/5027061-rukovoditelya-departamenta-kultury-i.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112272222418_naruchniki.jpg,ru,Окончательное решение с определением степени виновности подозреваемой будет вынесено судом.,"
Антикоррупционной службой проводится досудебное расследование в отношении руководителя Департамента по делам культуры и искусства Министерства культуры и спорта РК, передает zakon.kz. По информации антикоррупционного ведомства, указанное лицо подозревается в растрате бюджетных средств в особо крупном размере, путем подписания актов оказанных услуг с завышенной стоимостью и необоснованного перечисления денежных средств для государственного финансирования кинематографии Казахстанского контента. Расследование продолжается. Иная информация в интересах следствия разглашению не подлежит. Окончательное решение с определением степени виновности подозреваемой будет вынесено судом. По официальным данным, должность директора Департамента по делам культуры и искусства Министерства культуры и спорта РК занимает Кумис Сеитова.
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",1
5027060,ВОЗ призвала к дополнительным исследованиям по бессимптомным с COVID-19,"11 июня 2020,12:27",https://www.zakon.kz/5027060-voz-prizvala-k-dopolnitelnym.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112274366425_coronavirus-4810201_960_720.jpg,ru,"Наиболее важным способом остановить передачу инфекции является поиск, изоляция и тестирование людей с симптомами заболевания, а также отслеживание и карантин контактных лиц.","
Генеральный директор Всемирной организации здравоохранения (ВОЗ) Тедрос Адханом Гебрейесус заявил, что необходимо провести дополнительные исследования, чтобы лучше понять, в какой степени COVID-19 распространяется бессимптомными зараженными, передает zakon.kz со ссылкой на Global Times. С начала февраля мы говорили, что бессимптомные люди могут передавать COVID-19, но нам нужно больше исследований, чтобы установить степень бессимптомной передачи, - сказал глава ВОЗ на виртуальной пресс-конференции из Женевы. Он отметил, что несмотря на то, что мир добился многого в исследовании природы коронавируса, все еще остается большой пласт неизученного материала. Рекомендации ВОЗ будут продолжать развиваться по мере поступления новой информации, - сказал он. Тедрос подчеркнул, что наиболее важным способом остановить передачу инфекции является поиск, изоляция и тестирование людей с симптомами заболевания, а также отслеживание и карантин контактных лиц. Многие страны преуспели в подавлении передачи и контроле вируса, делая именно это, - сказал Тедрос. Исполнительный директор программы ВОЗ по чрезвычайным ситуациям в области здравоохранения Майкл Райан заявил, что пандемия COVID-19 все еще развивается. Если мы посмотрим на цифры... эта пандемия все еще развивается. Она растет во многих частях света. Мы глубоко обеспокоены тем, что системы здравоохранения некоторых стран борются с огромным напряжением и нуждаются в нашей поддержке, нашей помощи и нашей солидарности, - сказал он. В Европе проблема связана с поездками и открытием школ, массовыми сборами, наблюдением и отслеживанием контактов. В странах Юго-Восточной Азии, где в значительной степени передачи были под контролем, правительства больше обеспокоены повторным появлением, в то время как в Южной Америке проблема СИЗ для медицинских работников не исчезла, отметил Майкл Райан. В Африке уровень смертности на прошлой неделе был очень низким, но система здравоохранения может быть перегружена, поскольку ей придется справляться с другими заболеваниями, такими как малярия.
Больше новостей в Telegram-канале «zakon.kz». Подписывайся!

",2
5027059,Журналистердің бейбіт жиналыстардағы қызметінің қағидалары талқыланды,"11 июня 2020,12:27",https://kaz.zakon.kz/5027059-zhurnalisterd-beyb-t-zhinalystarda-y.html,https://static.zakon.kz/uploads/posts/2020-06/2020061112272523857_2020061112125659949_call-for.jpg,kk,Аида Балаева журналистердің айырым белгілерін таңдау &ndash; БАҚ-тың өзінде қалатынын айтады.,"
Ақпарат және қоғамдық даму министрі Аида Балаева БАҚ басшыларымен, бас редакторлармен онлайн-кездесу өткізіп жатыр, деп хабарлайды zakon.kz ҚазАқпарат тілшісіне сілтеме жасап. ""Бас редакторлар клубы"" қоғамдық бірлестігінің бастамасымен өткізіліп жатқан онлайн-кездесуге БАҚ басшылары, түрлі мемлекеттік және аймақтық БАҚ құралдарының бас редакторлары мен азаматтық қоғам өкілдері, министрліктің қызметкерлері де қатысуда. ""Бүгін бейбіт жиналыстар кезіндегі журналистердің жұмысын талқылаймыз. Сөз жоқ, бұл мәселе қазіргі таңда өте өзекті. Бүгін конструктивті диалог боларына сенеміз"", - деді Аида Балаева онлайн кездесу барысында. Министр 2020 жылдың 25 мамырында Мемлекет басшысы бейбіт жиналыстарды ұйымдастыру мен өткізу туралы заңға қол қойғанын еске салды. ""Бұл заңнаманың жаңашылдығы – бейбіт жиналыстар кезіндегі журналистердің жұмысы. Бұл жерде қандай да бір шектеу туралы сөз қозғалып отырған жоқ. Ең бірінші кезекте журналистердің жұмысына жайлы жағдай жасау керек. Сонымен қатар ережелерді даярлау барысында біз UNESCO-ның кеңестеріне құлақ астық"", - деді Аида Балаева. Аида Балаева қағидалардың негізгі ережелеріне назар аударуға шақырды. ""Біріншіден журналистің кәсіби қызметін қамтамасыз ету мақсатында жергілікті атқарушы органдар баспасөз орталықтарына арналған орындарды қамтамасыз етеді. Аталған баспасөз орталықтары келесі жағдайларда ұйымдастырылатынын атап өткен жөн. Бірінші - бейбіт жиналысқа қатысушылардың саны 200 адамнан асқан жағдайда. Екінші – БАҚ-тың жергілікті атқарушы органдарға жасаған сұрауы бойынша. Дегенмен журналистердің өз қызметін атқаруы – тек осы баспасөз орталығымен шектеліп қалмайды"", - деді министр. Ол сонымен қатар жедел баспасөз орталықтарына бірыңғай талап қойылатынын атап өтті. ""Мәселен олар тиісті материалдық-техникалық жабдықтарды, электрмен қолжетімділікті, ақпаратты бере алатындай жағдайды, шектеуші ленталарды, фото немесе видеотүсірілім жүргізе алатындай жағдайды қамтамасыз етуі керек. Журналистердің қауіпсіздігін қамтамасыз ету үшін мұндай орындарда ішкі істер органдарының қызметкерлерін тұрғызу ұсынылады"", - деді ол. Министр сонымен бірге БАҚ пен жергілікті атқарушы органдардың өзара іс-қимылының тәртібі енгізілетінін айтып өтті. ""Жергілікті атқарушы орган өз өкілінің бейбіт жиналысқа қатысуын қамтамасыз етеді. Өкілдің қызметі – журналистердің қауіпсіздігін қамтамасыз етуге бағытталған шараларды түсіндіру. Журналистерге бейбіт жиналыстың қатысушылары мен ұйымдастырушыларынан сұхбат алуға жәрдемдесу. Қажет болған жағдайда бейбіт жиналыста көтерілген мәселелер бойынша жүктеме алу үшін мемлекеттік органдардың баспасөз хатшыларымен байланыс деректерін ұсыну"", - деді ол. Аида Балаева журналистердің айырым белгілерін таңдау – БАҚ-тың өзінде қалатынын айтады. ""Яғни қағидада ұсынылған бір немесе бірнеше ерекшелік белгілерін пайдалануға болады. Бұл кеудеше, жеңгетаңғыш, жеңіл жейде немесе арқаға жапсырма болуы мүмкін"", - деді Аида Балаева.
Telegram арнасындағы маңызды жаңалықтар «zakon.kz». Жазылу!
",0
5027063,В 3 регионах страны медианный денежный доход населения составлял к началу года менее 40 тысяч тенге,"11 июня 2020,12:26",https://www.zakon.kz/5027063-v-3-regionah-strany-mediannyy-denezhnyy.html,https://static.zakon.kz/static_zakon/img/no_image.jpg,ru,,"
В 3 регионах страны медианный денежный доход населения составлял к
началу года менее 40 тысяч тенге
 
Для казахстанцев с невысоким уровнем доходов единственный способ
получить жильё — льготные программы кредитования и система жилстройсбережений
Денежные доходы казахстанцев в последнем квартале
прошлого года в среднем составили 178,1 тыс. тг на душу населения, или 59,4
тыс. тг на человека — в месяц. Квартальные доходы, использованные на
потребление, составили в среднем 181,6 тг на душу населения (или 60,5 тыс. тг
ежемесячно). Из них 4,9 тыс. тг в квартал, или 1,6 тыс. тг в месяц, — это
стоимость потребления продукции, произведённой в личном хозяйстве, а также
предоставленных в натуральном выражении дотаций и льгот. Ещё 176,7 тыс. тг в
квартал, или 58,9 тыс. тг в месяц, — это непосредственно денежные доходы,
использованные на потребление.
При этом медианные денежные доходы, использованные
населением на потребление, в 2019 году составили всего 46,8 тыс. тг (в 2018
году — лишь 43,4 тыс. тг). Заметим: медианный доход — важнейший показатель,
который, в отличие от среднемесячного дохода, характеризует реальный доход
среднего казахстанца, а не средний доход абстрактного жителя страны.
Сразу 4,3% казахстанцев имели доходы ниже прожиточного
минимума, причем в некоторых регионах показатель значительно превышал
общеказахстанский уровень. Так, максимальный уровень бедности зафиксирован в
густонаселённой Туркестанской области: здесь доходы ниже прожиточного минимума
получали сразу 10,8% жителей, то есть 11 человек из 100. В
Восточно-Казахстанской области свыше 6% граждан имеют такой низкий доход, в
Северо-Казахстанской — почти 6%. Для справки: по итогам 2020 года в республике
планируют поднять черту бедности с сегодняшних 70% до 100% от прожиточного
минимума. Согласно новой методике, за чертой бедности в некоторых регионах
страны будет проживать каждый десятый житель.
При таком раскладе коммерческая ипотека фактически
является недоступной большинству населения РК. Для казахстанцев с невысоким
уровнем доходов единственный способ получить жильё — льготные программы
кредитования и/или система жилстройсбережений, которые подходят даже самым
уязвимым социальным группам.
 

 
С учётом реальных возможностей казахстанцев была
разработана лестница доступности жилья. Так, для самых уязвимых небогатых
жителей с доходом на одного члена семьи ниже 1 прожиточного минимума (в мае
показатель составлял 32 тыс. тг) будет доступно арендное жильё без права
выкупа. Для казахстанцев с доходом до 2 прожиточных минимумов на члена семьи
успешно работает программа Жилстройсбербанка «Бакытты Отбасы». По этой
программе с начала года льготные кредиты под минимальные 2% годовых получили
уже более 5 тысяч заёмщиков.
Для тех граждан, чей доход на члена семьи не превышает
3,1 прожиточного минимума, запущена новая программа «5-10-20»: всего 5%
годовых, 10% — первоначальный взнос, срок — 20 лет. Предполагается, что по
программе можно будет взять жилищный заём на сумму от 12 млн до 18 млн тг, в
зависимости от региона, при покупке квартиры у частных застройщиков; что касается
кредитного жилья, построенного акиматами, здесь коридор цен будет от 160 тыс.
до 240 тыс. тг за кв. м.
Напомним, для функционирования программы «5-10-20» и
прочих льготных программ, с учётом крайне успешного опыта Жилстройсбербанка, на
его базе создается новый институт развития и поддержки — «Отбасы банк», —
который будет централизованно осуществлять учёт, постановку и распределение
жилья. Банку передадут существующую систему очерёдности из акиматов, чтобы
обеспечить возможность максимально эффективной работы по принципу «одного окна»
и решить проблемы семей, не имеющих жилья.
 

 
Казахстанцы с доходом более 3,1 прожиточного минимума
на каждого члена семьи могут воспользоваться коммерческой ипотекой и прочими
программами банков второго уровня и других фининститутов.
Заметим, таких граждан в стране весьма немного.
Фактически, по данным за последний квартал прошлого года, 20% казахстанцев
получали в среднем лишь не более 31,8 тыс. тг на душу населения, то есть
подходили под первую ступень лестницы доступности жилья. Ещё 50% получали не
более 60,9 тыс. тг в среднем на человека — это вторая ступень лестницы. И ещё
20%, со средним уровнем доходов до 90 тыс. тг, попадали в третью категорию.
Лишь оставшиеся 10% казахстанцев имели доходы, в
среднем составляющие около 150 тыс. тг на члена семьи (от 103 тыс. до 2,02 млн
тг).
Таким образом, около 90% населения Казахстана могут
рассчитывать на собственное жильё, в первую очередь благодаря программам
Жилстройсбербанка и системе жилстройсбережений.
 

 
",0
